255.0000          0.00000000
255.0625          0.00000000
255.1250          0.00000000
255.1875          0.00000000
255.2500          0.00000000
255.3125          0.00000000
255.3750          0.00000000
255.4375          0.00000000
255.5000          0.00000000
255.5625          0.00000000
255.6250          0.00000000
255.6875          0.00000000
255.7500          0.00000000
255.8125          0.00000000
255.8750          0.00000000
255.9375          0.00000000
256.0000          0.00000000
256.0625          0.00000000
256.1250          0.00000000
256.1875          0.00000000
256.2500          0.00000000
256.3125          0.00000000
256.3750          0.00000000
256.4375          0.00000000
256.5000          0.00000000
256.5625          0.00000000
256.6250          0.00000000
256.6875          0.00000000
256.7500          0.00000000
256.8125          0.00000000
256.8750          0.00000000
256.9375          0.00000000
257.0000          0.00000000
257.0625          0.00000000
257.1250          0.00000000
257.1875          0.00000000
257.2500          0.00000000
257.3125          0.00000000
257.3750          0.00000000
257.4375          0.00000000
257.5000          0.00000000
257.5625          0.00000000
257.6250          0.00000000
257.6875          0.00000000
257.7500          0.00000000
257.8125          0.00000000
257.8750          0.00000000
257.9375          0.00000000
258.0000          0.00000000
258.0625          0.00000000
258.1250          0.00000000
258.1875          0.00000000
258.2500          0.00000000
258.3125          0.00000000
258.3750          0.00000000
258.4375          0.00000000
258.5000          0.00000000
258.5625          0.00000000
258.6250          0.00000000
258.6875          0.00000000
258.7500          0.00000000
258.8125          0.00000000
258.8750          0.00000000
258.9375          0.00000000
259.0000          0.00000000
259.0625          0.00000000
259.1250          0.00000000
259.1875          0.00000000
259.2500          0.00000000
259.3125          0.00000000
259.3750          0.00000000
259.4375          0.00000000
259.5000          0.00000000
259.5625          0.00000000
259.6250          0.00000000
259.6875          0.00000000
259.7500          0.00000000
259.8125          0.00000000
259.8750          0.00000000
259.9375          0.00000000
260.0000          0.00000000
260.0625          0.00000000
260.1250          0.00000000
260.1875          0.00000000
260.2500          0.00000000
260.3125          0.00000000
260.3750          0.00000000
260.4375          0.00000000
260.5000          0.00000000
260.5625          0.00000000
260.6250          0.00000000
260.6875          0.00000000
260.7500          0.00000000
260.8125          0.00000000
260.8750          0.00000000
260.9375          0.00000000
261.0000          0.00000000
261.0625          0.00000000
261.1250          0.00000000
261.1875          0.00000000
261.2500          0.00000000
261.3125          0.00000000
261.3750          0.00000000
261.4375          0.00000000
261.5000          0.00000000
261.5625          0.00000000
261.6250          0.00000000
261.6875          0.00000000
261.7500          0.00000000
261.8125          0.00000000
261.8750          0.00000000
261.9375          0.00000000
262.0000          0.00000000
262.0625          0.00000000
262.1250          0.00000000
262.1875          0.00000000
262.2500          0.00000000
262.3125          0.00000000
262.3750          0.00000000
262.4375          0.00000000
262.5000          0.00000000
262.5625          0.00000000
